institute_name,university,semester,subject,course_id,batch,section,num_sections,students,scheduled_mcq_practices,mcq_attendance,mcq_attendance_pct,total_mcq_questions,mcq_attempts,mcq_expected_attempts,mcq_attempt_pct,mcq_correct,mcq_accuracy_pct,scheduled_coding_practices,coding_attendance,coding_attendance_pct,total_coding_problems,coding_attempts,coding_expected_attempts,coding_attempt_pct,coding_completions,coding_completion_pct
Takshasila University,Takshashila University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,TU Batch-1,S-005,5,60,9,50,83.33,180,3874,10800,35.87,3326,85.85,0,0,0,0,0,0,0,0,0
Takshasila University,Takshashila University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,TU Batch-1,S-001,5,64,2,13,20.31,60,441,3840,11.48,386,87.53,2,15,23.44,12,46,768,5.99,32,69.57
Takshasila University,Takshashila University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,TU Batch-1,S-002,5,58,2,9,15.52,60,331,3480,9.51,286,86.4,2,9,15.52,12,26,696,3.74,16,61.54
Takshasila University,Takshashila University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,TU Batch-1,S-003,5,57,2,8,14.04,60,181,3420,5.29,160,88.4,2,9,15.79,12,40,684,5.85,20,50
Takshasila University,Takshashila University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,TU Batch-1,S-004,5,61,2,5,8.2,60,110,3660,3.01,95,86.36,2,4,6.56,12,3,732,0.41,0,0
Takshasila University,Takshashila University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,TU Batch-1,S-005,5,60,3,6,10,80,320,4800,6.67,273,85.31,3,10,16.67,16,40,960,4.17,24,60
Takshasila University,Takshashila University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,TU Batch-1,S-001,5,64,31,59,92.19,630,19229,40320,47.69,15977,83.09,0,0,0,0,0,0,0,0,0
Takshasila University,Takshashila University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,TU Batch-1,S-002,5,58,29,54,93.1,585,12899,33930,38.02,10871,84.28,0,0,0,0,0,0,0,0,0
Takshasila University,Takshashila University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,TU Batch-1,S-003,5,57,37,54,94.74,735,16342,41895,39.01,13183,80.67,0,0,0,0,0,0,0,0,0
Takshasila University,Takshashila University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,TU Batch-1,S-004,5,61,34,56,91.8,705,13022,43005,30.28,10522,80.8,0,0,0,0,0,0,0,0,0
Takshasila University,Takshashila University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,TU Batch-1,S-005,5,60,39,57,95,780,19662,46800,42.01,16378,83.3,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-001,7,66,5,12,18.18,100,474,6600,7.18,403,85.02,4,8,12.12,17,29,1122,2.58,12,41.38
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-002,7,67,9,27,40.3,180,994,12060,8.24,877,88.23,8,21,31.34,31,118,2077,5.68,18,15.25
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-003,7,65,6,7,10.77,120,326,7800,4.18,303,92.94,5,8,12.31,20,43,1300,3.31,17,39.53
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-004,7,63,5,15,23.81,100,679,6300,10.78,621,91.46,4,11,17.46,17,65,1071,6.07,28,43.08
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-005,7,63,8,14,22.22,160,435,10080,4.32,387,88.97,7,3,4.76,29,33,1827,1.81,3,9.09
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-006,7,62,6,6,9.68,120,480,7440,6.45,432,90,4,10,16.13,17,53,1054,5.03,22,41.51
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-007,7,62,6,17,27.42,120,484,7440,6.51,456,94.21,5,8,12.9,21,27,1302,2.07,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,VGU Batch-1,S-001,7,66,21,46,69.7,418,536,27588,1.94,489,91.23,19,53,80.3,39,848,2574,32.94,580,68.4
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,VGU Batch-1,S-002,7,67,19,54,80.6,379,458,25393,1.8,446,97.38,18,50,74.63,38,664,2546,26.08,388,58.43
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,VGU Batch-1,S-003,7,65,22,47,72.31,439,0,28535,0,0,0,21,51,78.46,41,696,2665,26.12,422,60.63
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,VGU Batch-1,S-004,7,63,17,56,88.89,339,86,21357,0.4,81,94.19,16,58,92.06,34,606,2142,28.29,422,69.64
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,VGU Batch-1,S-005,7,63,18,57,90.48,359,265,22617,1.17,229,86.42,17,54,85.71,32,650,2016,32.24,357,54.92
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,VGU Batch-1,S-006,7,62,18,46,74.19,359,159,22258,0.71,144,90.57,17,53,85.48,35,682,2170,31.43,503,73.75
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,VGU Batch-1,S-007,7,62,24,44,70.97,479,40,29698,0.13,38,95,23,46,74.19,50,661,3100,21.32,339,51.29
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,VGU Batch-1,S-001,7,66,25,62,93.94,491,100,32406,0.31,98,98,22,64,96.97,57,1804,3762,47.95,1404,77.83
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,VGU Batch-1,S-002,7,67,26,65,97.01,517,635,34639,1.83,617,97.17,25,66,98.51,54,2201,3618,60.83,1660,75.42
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,VGU Batch-1,S-003,7,65,23,63,96.92,448,648,29120,2.23,640,98.77,23,63,96.92,54,2285,3510,65.1,1840,80.53
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,VGU Batch-1,S-004,7,63,31,62,98.41,591,168,37233,0.45,153,91.07,27,62,98.41,64,2394,4032,59.38,2017,84.25
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,VGU Batch-1,S-005,7,63,25,62,98.41,465,589,29295,2.01,558,94.74,24,63,100,54,1952,3402,57.38,1576,80.74
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,VGU Batch-1,S-006,7,62,27,61,98.39,522,756,32364,2.34,708,93.65,25,62,100,57,2163,3534,61.21,1897,87.7
Vivekananda global University,Vivekananda Global University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,VGU Batch-1,S-007,7,62,30,61,98.39,594,142,36828,0.39,127,89.44,27,62,100,62,1924,3844,50.05,1475,76.66
Vivekananda global University,Vivekananda Global University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-001,7,66,17,62,93.94,379,100,25014,0.4,94,94,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-002,7,67,18,64,95.52,339,0,22713,0,0,0,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-003,7,65,16,57,87.69,270,95,17550,0.54,80,84.21,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-004,7,63,18,58,92.06,371,46,23373,0.2,19,41.3,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-005,7,63,16,61,96.83,350,0,22050,0,0,0,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-006,7,62,27,62,100,467,168,28954,0.58,145,86.31,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-007,7,62,15,60,96.77,267,45,16554,0.27,34,75.56,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,VGU Batch-1,S-001,7,66,25,61,92.42,359,6,23694,0.03,4,66.67,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,VGU Batch-1,S-002,7,67,22,65,97.01,334,0,22378,0,0,0,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,VGU Batch-1,S-003,7,65,16,56,86.15,196,3,12740,0.02,2,66.67,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,VGU Batch-1,S-004,7,63,21,53,84.13,249,9,15687,0.06,6,66.67,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,VGU Batch-1,S-005,7,63,23,58,92.06,283,0,17829,0,0,0,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,VGU Batch-1,S-006,7,62,28,61,98.39,334,39,20708,0.19,38,97.44,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,VGU Batch-1,S-007,7,62,17,60,96.77,223,43,13826,0.31,38,88.37,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-001,7,66,20,29,43.94,280,538,18480,2.91,485,90.15,5,9,13.64,15,47,990,4.75,19,40.43
Vivekananda global University,Vivekananda Global University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-002,7,67,24,49,73.13,325,437,21775,2.01,370,84.67,7,23,34.33,18,106,1206,8.79,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-003,7,65,16,37,56.92,220,115,14300,0.8,103,89.57,5,15,23.08,14,50,910,5.49,15,30
Vivekananda global University,Vivekananda Global University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-004,7,63,15,23,36.51,205,50,12915,0.39,46,92,3,26,41.27,8,43,504,8.53,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-005,7,63,16,18,28.57,230,540,14490,3.73,484,89.63,5,17,26.98,13,74,819,9.04,14,18.92
Vivekananda global University,Vivekananda Global University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-006,7,62,21,32,51.61,300,20,18600,0.11,12,60,7,21,33.87,18,87,1116,7.8,2,2.3
Vivekananda global University,Vivekananda Global University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-007,7,62,19,40,64.52,265,412,16430,2.51,346,83.98,5,16,25.81,13,43,806,5.33,1,2.33
Vivekananda global University,Vivekananda Global University,Semester 1,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-003,7,65,1,53,81.54,40,1983,2600,76.27,1780,89.76,1,47,72.31,9,222,585,37.95,182,81.98
Vivekananda global University,Vivekananda Global University,Semester 1,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-004,7,63,1,55,87.3,40,2186,2520,86.75,1954,89.39,1,51,80.95,9,305,567,53.79,284,93.11
Vivekananda global University,Vivekananda Global University,Semester 1,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-005,7,63,1,55,87.3,40,2106,2520,83.57,1901,90.27,1,53,84.13,9,384,567,67.72,354,92.19
Vivekananda global University,Vivekananda Global University,Semester 1,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-006,7,62,1,55,88.71,40,2037,2480,82.14,1837,90.18,1,53,85.48,9,403,558,72.22,383,95.04
Vivekananda global University,Vivekananda Global University,Semester 1,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-007,7,62,1,51,82.26,40,1758,2480,70.89,1556,88.51,1,49,79.03,9,349,558,62.54,322,92.26
Vivekananda global University,Vivekananda Global University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,VGU Batch-1,S-001,7,66,46,62,93.94,683,114,45078,0.25,95,83.33,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,VGU Batch-1,S-002,7,67,46,63,94.03,684,30,45828,0.07,30,100,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,VGU Batch-1,S-003,7,65,34,60,92.31,504,0,32760,0,0,0,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,VGU Batch-1,S-004,7,63,39,60,95.24,579,30,36477,0.08,30,100,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,VGU Batch-1,S-005,7,63,42,61,96.83,620,0,39060,0,0,0,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,VGU Batch-1,S-006,7,62,50,59,95.16,741,0,45942,0,0,0,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,VGU Batch-1,S-007,7,62,43,57,91.94,635,53,39370,0.13,44,83.02,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,VGU Batch-1,S-001,7,66,19,39,59.09,460,80,30360,0.26,73,91.25,18,44,66.67,35,391,2310,16.93,203,51.92
Vivekananda global University,Vivekananda Global University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,VGU Batch-1,S-002,7,67,23,54,80.6,520,501,34840,1.44,479,95.61,21,44,65.67,35,282,2345,12.03,136,48.23
Vivekananda global University,Vivekananda Global University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,VGU Batch-1,S-003,7,65,19,36,55.38,440,0,28600,0,0,0,18,41,63.08,30,251,1950,12.87,106,42.23
Vivekananda global University,Vivekananda Global University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,VGU Batch-1,S-004,7,63,18,53,84.13,420,381,26460,1.44,335,87.93,17,46,73.02,29,288,1827,15.76,165,57.29
Vivekananda global University,Vivekananda Global University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,VGU Batch-1,S-005,7,63,19,41,65.08,460,20,28980,0.07,17,85,18,41,65.08,33,326,2079,15.68,176,53.99
Vivekananda global University,Vivekananda Global University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,VGU Batch-1,S-006,7,62,29,39,62.9,640,729,39680,1.84,646,88.61,28,40,64.52,51,623,3162,19.7,413,66.29
Vivekananda global University,Vivekananda Global University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,VGU Batch-1,S-007,7,62,19,34,54.84,440,10,27280,0.04,6,60,18,34,54.84,31,202,1922,10.51,78,38.61
Vivekananda global University,Vivekananda Global University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-001,7,66,50,62,93.94,852,942,56232,1.68,765,81.21,70,63,95.45,804,16457,53064,31.01,14989,91.08
Vivekananda global University,Vivekananda Global University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-002,7,67,54,66,98.51,943,1712,63181,2.71,1552,90.65,75,66,98.51,786,15745,52662,29.9,14276,90.67
Vivekananda global University,Vivekananda Global University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-003,7,65,46,62,95.38,859,1797,55835,3.22,1560,86.81,73,63,96.92,808,13527,52520,25.76,11922,88.13
Vivekananda global University,Vivekananda Global University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-004,7,63,57,62,98.41,958,1586,60354,2.63,1306,82.35,81,62,98.41,856,14356,53928,26.62,13046,90.87
Vivekananda global University,Vivekananda Global University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-005,7,63,49,63,100,848,460,53424,0.86,363,78.91,70,63,100,773,15086,48699,30.98,13479,89.35
Vivekananda global University,Vivekananda Global University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-006,7,62,54,62,100,902,980,55924,1.75,823,83.98,71,62,100,794,15986,49228,32.47,14721,92.09
Vivekananda global University,Vivekananda Global University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-007,7,62,51,62,100,897,339,55614,0.61,260,76.7,79,62,100,902,15551,55924,27.81,13718,88.21
Vivekananda global University,Vivekananda Global University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,VGU Batch-1,S-001,7,66,48,63,95.45,935,326,61710,0.53,266,81.6,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,VGU Batch-1,S-002,7,67,44,65,97.01,870,392,58290,0.67,375,95.66,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,VGU Batch-1,S-003,7,65,52,62,95.38,1045,819,67925,1.21,630,76.92,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,VGU Batch-1,S-004,7,63,36,62,98.41,725,79,45675,0.17,71,89.87,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,VGU Batch-1,S-005,7,63,40,63,100,780,181,49140,0.37,172,95.03,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,VGU Batch-1,S-006,7,62,39,62,100,790,56,48980,0.11,51,91.07,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,VGU Batch-1,S-007,7,62,40,62,100,800,263,49600,0.53,231,87.83,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-001,7,66,5,12,18.18,100,474,6600,7.18,403,85.02,4,8,12.12,17,29,1122,2.58,12,41.38
Vivekananda global University,Vivekananda Global University,Semester 2,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-002,7,67,6,14,20.9,120,473,8040,5.88,402,84.99,5,8,11.94,21,30,1407,2.13,9,30
Vivekananda global University,Vivekananda Global University,Semester 2,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-003,7,65,6,7,10.77,120,326,7800,4.18,303,92.94,5,8,12.31,20,43,1300,3.31,17,39.53
Vivekananda global University,Vivekananda Global University,Semester 2,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-004,7,63,5,15,23.81,100,679,6300,10.78,621,91.46,4,11,17.46,17,65,1071,6.07,28,43.08
Vivekananda global University,Vivekananda Global University,Semester 2,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-005,7,63,8,14,22.22,160,435,10080,4.32,387,88.97,7,3,4.76,29,33,1827,1.81,3,9.09
Vivekananda global University,Vivekananda Global University,Semester 2,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-006,7,62,6,6,9.68,120,480,7440,6.45,432,90,4,10,16.13,17,53,1054,5.03,22,41.51
Vivekananda global University,Vivekananda Global University,Semester 2,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,VGU Batch-1,S-007,7,62,6,17,27.42,120,484,7440,6.51,456,94.21,5,8,12.9,21,27,1302,2.07,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,VGU Batch-1,S-001,7,66,17,24,36.36,300,1308,19800,6.61,1176,89.91,18,31,46.97,50,112,3300,3.39,63,56.25
Vivekananda global University,Vivekananda Global University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,VGU Batch-1,S-002,7,67,20,33,49.25,345,2129,23115,9.21,1842,86.52,19,44,65.67,49,186,3283,5.67,85,45.7
Vivekananda global University,Vivekananda Global University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,VGU Batch-1,S-003,7,65,20,25,38.46,345,1898,22425,8.46,1684,88.72,17,39,60,45,96,2925,3.28,11,11.46
Vivekananda global University,Vivekananda Global University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,VGU Batch-1,S-004,7,63,19,30,47.62,335,2924,21105,13.85,2583,88.34,17,34,53.97,46,222,2898,7.66,107,48.2
Vivekananda global University,Vivekananda Global University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,VGU Batch-1,S-005,7,63,18,35,55.56,310,2245,19530,11.5,2000,89.09,17,32,50.79,45,139,2835,4.9,81,58.27
Vivekananda global University,Vivekananda Global University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,VGU Batch-1,S-006,7,62,15,28,45.16,270,2074,16740,12.39,1838,88.62,14,29,46.77,36,68,2232,3.05,24,35.29
Vivekananda global University,Vivekananda Global University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,VGU Batch-1,S-007,7,62,21,25,40.32,375,1453,23250,6.25,1263,86.92,20,29,46.77,54,77,3348,2.3,27,35.06
Vivekananda global University,Vivekananda Global University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,VGU Batch-1,S-001,7,66,5,48,72.73,60,1561,3960,39.42,1429,91.54,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,VGU Batch-1,S-002,7,67,8,40,59.7,100,2733,6700,40.79,2458,89.94,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,VGU Batch-1,S-003,7,65,6,44,67.69,80,2495,5200,47.98,2212,88.66,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,VGU Batch-1,S-004,7,63,10,45,71.43,120,3166,7560,41.88,2833,89.48,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,VGU Batch-1,S-005,7,63,6,51,80.95,75,2483,4725,52.55,2252,90.7,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,VGU Batch-1,S-006,7,62,6,43,69.35,75,2313,4650,49.74,2111,91.27,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,VGU Batch-1,S-007,7,62,4,34,54.84,50,1184,3100,38.19,1068,90.2,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,VGU Batch-1,S-001,7,66,1,3,4.55,15,31,990,3.13,21,67.74,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,VGU Batch-1,S-002,7,67,1,3,4.48,15,45,1005,4.48,28,62.22,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,VGU Batch-1,S-003,7,65,1,9,13.85,15,133,975,13.64,97,72.93,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,VGU Batch-1,S-004,7,63,1,10,15.87,15,160,945,16.93,125,78.13,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,VGU Batch-1,S-005,7,63,1,7,11.11,15,110,945,11.64,66,60,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,VGU Batch-1,S-006,7,62,1,7,11.29,15,105,930,11.29,90,85.71,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,VGU Batch-1,S-007,7,62,1,4,6.45,15,65,930,6.99,44,67.69,0,0,0,0,0,0,0,0,0
